id_code	id_label	ethnic_code	CI5_volume	sex	peak_age_band	peak_rate	tot_cases	early_peak	bimodal
180000299	Uganda, Kyadondo County	99	10	2	15	9.99800039992002	93	FALSE	TRUE
207600899	Brazil, Sao Paulo	99	9	2	15	4.39461536568473	245	FALSE	TRUE
312401199	Canada, Quebec	99	10	2	15	2.09947009374834	130	FALSE	TRUE
384000810	USA, Michigan, Detroit: White	10	12	2	15	2.47935933354821	59	FALSE	TRUE
384001399	USA, Washington, Seattle	99	9	2	15	4.09211347430664	82	FALSE	TRUE
384002299	USA, Louisiana	99	9	2	15	2.34415290127991	75	FALSE	TRUE
384002429	USA, SEER (18 registries): Asian and Pacific Islander	29	11	1	15	1.19464559842785	52	FALSE	TRUE
384002450	USA, SEER (18 registries): Hispanic White	50	11	1	15	2.8478831684409	184	FALSE	TRUE
384005899	USA, Illinois	99	9	2	15	2.65957699427906	185	FALSE	TRUE
384005999	USA, Indiana	99	11	2	15	3.00616828154269	141	FALSE	TRUE
384006210	USA, Michigan: White	10	10	2	15	2.83280902759581	165	FALSE	TRUE
384006299	USA, Michigan	99	10	2	15	2.70988022329413	181	FALSE	TRUE
384006710	USA, Oregon: White	10	11	2	15	4.24548019646776	99	FALSE	TRUE
437600099	Israel	99	8	2	15	1.89663347558084	58	FALSE	TRUE
441000399	Republic of Korea, Seoul	99	9	1	15	1.83908045977012	53	FALSE	TRUE
510000099	Bulgaria	99	10	2	15	1.89788476224475	110	FALSE	TRUE
527600199	Germany, Eastern States	99	7	2	15	2.44328097731239	153	FALSE	TRUE
538001399	Italy, Veneto	99	12	2	15	2.42842225406154	113	FALSE	TRUE
552800099	The Netherlands	99	7	2	15	2.66429840142096	238	FALSE	TRUE
561600299	Poland, Lower Silesia	99	8	1	15	4.23166235566064	52	FALSE	TRUE
140400299	Kenya, Nairobi	99	12	1	16	4.03877221324717	55	FALSE	TRUE
285800099	Uruguay	99	11	1	16	3.71840023797762	50	FALSE	TRUE
384000099	USA	99	11	2	16	2.5097027415762	6104	FALSE	TRUE
384000099	USA	99	12	2	16	2.61432986944178	7085	FALSE	TRUE
384001610	USA, New York State: White	10	9	2	16	3.2276781659582	389	FALSE	TRUE
384001699	USA, New York State	99	8	2	16	2.27222024837433	341	FALSE	TRUE
384001699	USA, New York State	99	9	2	16	2.85939509496766	416	FALSE	TRUE
384002430	USA, SEER (18 registries): Black	30	11	2	16	1.64552509734309	58	FALSE	TRUE
384002499	USA, SEER (18 registries)	99	11	2	16	2.61469972901177	1591	FALSE	TRUE
384005510	USA, Florida: White	10	11	2	16	3.54073749627895	399	FALSE	TRUE
384005599	USA, Florida	99	11	2	16	3.36129300096239	429	FALSE	TRUE
384005610	USA, Georgia: White	10	10	2	16	2.50794391234234	94	FALSE	TRUE
384005699	USA, Georgia	99	10	2	16	1.94959516656366	118	FALSE	TRUE
384006210	USA, Michigan: White	10	9	2	16	2.19901366906897	141	FALSE	TRUE
384006299	USA, Michigan	99	9	2	16	1.96190760199958	153	FALSE	TRUE
384006299	USA, Michigan	99	11	2	16	2.72184466575748	193	FALSE	TRUE
384006299	USA, Michigan	99	12	2	16	2.59158172416568	204	FALSE	TRUE
384007099	USA, South Carolina	99	10	2	16	1.89872816858175	63	FALSE	TRUE
384007199	USA, Texas	99	9	2	16	2.74322745551131	301	FALSE	TRUE
384008029	USA, NPCR: Asian and Pacific Islander	29	11	1	16	0.951971151466226	78	FALSE	TRUE
384008099	USA, NPCR	99	11	2	16	2.4811940680625	5752	FALSE	TRUE
384008099	USA, NPCR	99	12	2	16	2.618370772158	6826	FALSE	TRUE
441000399	Republic of Korea, Seoul	99	11	1	16	2.6057189015592	67	FALSE	TRUE
460800299	Philippines, Manila	99	7	1	16	2.56311674996796	56	FALSE	TRUE
511200099	Belarus	99	10	2	16	3.99768497697243	315	FALSE	TRUE
527600699	Germany, Lower Saxony	99	12	2	16	2.51779768236723	191	FALSE	TRUE
527600999	Germany, Rhineland-Palatinate	99	12	2	16	2.72962516787195	103	FALSE	TRUE
538005799	Italy, Puglia	99	12	2	16	2.35151266396456	76	FALSE	TRUE
538006899	Italy, Emilia-Romagna	99	12	2	16	2.31393345548097	62	FALSE	TRUE
542800099	Latvia	99	9	2	16	3.04902450272316	57	FALSE	TRUE
544000099	Lithuania	99	8	2	16	3.10004738643862	88	FALSE	TRUE
575200099	Sweden	99	8	2	16	3.8301743261287	265	FALSE	TRUE
582600299	UK, England, West Midlands	99	9	2	16	1.32920141578939	59	FALSE	TRUE
582600399	UK, England, North West	99	7	2	16	2.46487552378605	74	FALSE	TRUE
582600399	UK, England, North West	99	10	2	16	3.11644004133384	140	FALSE	TRUE
582600699	UK, England, South West	99	9	2	16	3.27069302060275	198	FALSE	TRUE
589100299	Serbia, Central	99	9	2	16	2.55458687685498	84	FALSE	TRUE
589100299	Serbia, Central	99	10	2	16	3.12202175556213	148	FALSE	TRUE
603600399	Australia, Queensland	99	9	2	16	2.93202313785116	98	FALSE	TRUE
603600799	Australia, Western Australia	99	11	2	16	2.9279147391228	51	FALSE	TRUE
384000310	USA, California, Los Angeles County: White	10	10	2	17	3.1360563805918	132	FALSE	TRUE
384000350	USA, California, Los Angeles County: Hispanic White	50	12	2	17	2.4202331491267	53	FALSE	TRUE
384000360	USA, California, Los Angeles County: Non-Hispanic White	60	6	2	17	2.80490156548569	78	FALSE	TRUE
384000399	USA, California, Los Angeles County	99	7	2	17	2.11515508619257	126	FALSE	TRUE
384000399	USA, California, Los Angeles County	99	10	2	17	2.61470948398708	149	FALSE	TRUE
384000399	USA, California, Los Angeles County	99	12	2	17	3.00087882879986	193	FALSE	TRUE
384000410	USA, Connecticut: White	10	11	2	17	4.57810475619303	80	FALSE	TRUE
384000499	USA, Connecticut	99	11	2	17	4.28051040806106	85	FALSE	TRUE
384000599	USA, Georgia, Atlanta	99	12	1	17	3.99680255795364	66	FALSE	TRUE
384000699	USA, Iowa	99	8	2	17	2.94404836090108	69	FALSE	TRUE
384000810	USA, Michigan, Detroit: White	10	9	1	17	3.76187341295965	57	FALSE	TRUE
384000899	USA, Michigan, Detroit	99	9	1	17	3.08947108255067	66	FALSE	TRUE
384000899	USA, Michigan, Detroit	99	10	2	17	2.38985744500341	59	FALSE	TRUE
384000899	USA, Michigan, Detroit	99	12	2	17	2.30591143455362	69	FALSE	TRUE
384001510	USA, New Jersey: White	10	11	2	17	2.0760326186245	110	FALSE	TRUE
384001599	USA, New Jersey	99	6	2	17	2.5293229002596	133	FALSE	TRUE
384001599	USA, New Jersey	99	11	2	17	1.82411516733521	117	FALSE	TRUE
384001599	USA, New Jersey	99	12	2	17	2.90997130768291	173	FALSE	TRUE
384001699	USA, New York State	99	11	2	17	3.16709158478763	468	FALSE	TRUE
384002010	USA, SEER (9 registries): White	10	6	2	17	2.4331745976572	319	FALSE	TRUE
384002099	USA, SEER (9 registries)	99	12	2	17	2.67351621521004	675	FALSE	TRUE
384002430	USA, SEER (18 registries): Black	30	12	1	17	1.76109822085052	70	FALSE	TRUE
384002499	USA, SEER (18 registries)	99	10	2	17	2.49522334857612	1472	FALSE	TRUE
384002499	USA, SEER (18 registries)	99	12	2	17	2.80404959474644	1888	FALSE	TRUE
384002599	USA, California	99	12	2	17	2.64296514259348	808	FALSE	TRUE
384004010	USA, Arkansas: White	10	12	2	17	2.61325179987718	53	FALSE	TRUE
384004099	USA, Arkansas	99	12	2	17	2.34410253104471	54	FALSE	TRUE
384004299	USA, Maryland	99	11	2	17	1.99289863785378	71	FALSE	TRUE
384005210	USA, Arizona: White	10	10	2	17	3.41764561500533	110	FALSE	TRUE
384005610	USA, Georgia: White	10	9	1	17	3.39729303690819	103	FALSE	TRUE
384005610	USA, Georgia: White	10	9	2	17	2.15228877975988	79	FALSE	TRUE
384005699	USA, Georgia	99	9	1	17	2.78278679400699	121	FALSE	TRUE
384006599	USA, Ohio	99	10	2	17	2.788907584899	203	FALSE	TRUE
504000099	Austria	99	12	2	17	2.62586383196943	203	FALSE	TRUE
505600099	Belgium	99	11	2	17	3.09719202163335	305	FALSE	TRUE
527601199	Germany, North Rhine-Westphalia	99	12	2	17	2.4352749577632	359	FALSE	TRUE
538002099	Italy, North East Cancer Surveillance Network	99	9	2	17	4.64157123817228	52	FALSE	TRUE
538002699	Italy, Milan	99	12	1	17	2.2142313074593	54	FALSE	TRUE
538002699	Italy, Milan	99	12	2	17	2.24504056507671	67	FALSE	TRUE
552800099	The Netherlands	99	9	2	17	2.7561438155843	309	FALSE	TRUE
580400099	Ukraine	99	12	1	17	2.2876894232839	591	FALSE	TRUE
582600199	UK, England	99	8	2	17	2.37460256113169	969	FALSE	TRUE
582600199	UK, England	99	10	2	17	2.65771988684955	965	FALSE	TRUE
582600299	UK, England, West Midlands	99	7	2	17	2.88651937720458	104	FALSE	TRUE
582601499	UK, England, Northern and Yorkshire	99	10	2	17	2.74407573649033	116	FALSE	TRUE
582602199	UK, England, Yorkshire and The Humber	99	11	1	17	3.98054310530129	130	FALSE	TRUE
384000899	USA, Michigan, Detroit	99	7	2	18	1.94840620372535	51	FALSE	TRUE
384002210	USA, Louisiana: White	10	11	2	18	2.8513261517932	61	FALSE	TRUE
384002299	USA, Louisiana	99	11	2	18	2.65331753135337	69	FALSE	TRUE
384002430	USA, SEER (18 registries): Black	30	11	1	18	2.82077500793343	69	FALSE	TRUE
384002450	USA, SEER (18 registries): Hispanic White	50	9	1	18	3.34395969413915	151	FALSE	TRUE
384002450	USA, SEER (18 registries): Hispanic White	50	11	2	18	2.84568783436832	186	FALSE	TRUE
384004210	USA, Maryland: White	10	11	1	18	2.30169020784263	53	FALSE	TRUE
384004299	USA, Maryland	99	11	1	18	1.91585562112039	65	FALSE	TRUE
384005510	USA, Florida: White	10	12	2	18	2.51629470843625	423	FALSE	TRUE
384005599	USA, Florida	99	12	2	18	2.48553882442713	468	FALSE	TRUE
384005699	USA, Georgia	99	9	2	18	1.81550257650074	91	FALSE	TRUE
384006210	USA, Michigan: White	10	12	2	18	2.7555532502561	190	FALSE	TRUE
384006810	USA, Pennsylvania: White	10	11	2	18	1.82500253472574	190	FALSE	TRUE
384006899	USA, Pennsylvania	99	11	2	18	1.80162753342019	202	FALSE	TRUE
384007199	USA, Texas	99	11	2	18	2.60998929904387	424	FALSE	TRUE
384007499	USA, West Virginia	99	12	2	18	3.81632777676009	55	FALSE	TRUE
384008029	USA, NPCR: Asian and Pacific Islander	29	10	1	18	1.21986178965923	56	FALSE	TRUE
384008030	USA, NPCR: Black	30	10	1	18	1.80828089318743	219	FALSE	TRUE
441000399	Republic of Korea, Seoul	99	11	2	18	1.36681732030908	53	FALSE	TRUE
582600299	UK, England, West Midlands	99	10	2	18	2.20282512322053	81	FALSE	TRUE
384000030	USA: Black	30	11	2	1	1.43985215598062	241	TRUE	FALSE
384000030	USA: Black	30	12	2	1	1.31764091504722	269	TRUE	FALSE
384002429	USA, SEER (18 registries): Asian and Pacific Islander	29	12	2	1	1.76635503453577	67	TRUE	FALSE
384002430	USA, SEER (18 registries): Black	30	10	1	1	1.32154321005782	53	TRUE	FALSE
