country_code,country_label,risk,cause_num,cause,year,pop2015,hdi,rank
40,"Austria",7.647493,1,"Malignant neoplasms",2009,8678657,2,18
40,"Austria",7.426286,1,"Malignant neoplasms",2010,8678657,2,18
40,"Austria",7.287396,1,"Malignant neoplasms",2011,8678657,2,18
40,"Austria",7.222276,1,"Malignant neoplasms",2012,8678657,2,18
40,"Austria",7.03429,1,"Malignant neoplasms",2013,8678657,2,18
40,"Austria",7.161898,1,"Malignant neoplasms",2014,8678657,2,18
40,"Austria",7.125121,1,"Malignant neoplasms",2015,,2,18
40,"Austria",7.108719,1,"Malignant neoplasms",2016,,2,18
51,"Armenia",14.17223,1,"Malignant neoplasms",2000,2916950,1,11
51,"Armenia",14.17735,1,"Malignant neoplasms",2001,2916950,1,11
51,"Armenia",13.88706,1,"Malignant neoplasms",2002,2916950,1,11
51,"Armenia",13.95403,1,"Malignant neoplasms",2003,2916950,1,11
51,"Armenia",14.0283,1,"Malignant neoplasms",2004,2916950,1,11
51,"Armenia",14.26467,1,"Malignant neoplasms",2005,2916950,1,11
51,"Armenia",14.40203,1,"Malignant neoplasms",2006,2916950,1,11
51,"Armenia",14.07902,1,"Malignant neoplasms",2007,2916950,1,11
51,"Armenia",14.56243,1,"Malignant neoplasms",2008,2916950,1,11
51,"Armenia",14.78558,1,"Malignant neoplasms",2009,2916950,1,11
51,"Armenia",14.60288,1,"Malignant neoplasms",2010,2916950,1,11
51,"Armenia",14.18481,1,"Malignant neoplasms",2011,2916950,1,11
51,"Armenia",13.40705,1,"Malignant neoplasms",2012,2916950,1,11
51,"Armenia",12.81088,1,"Malignant neoplasms",2013,2916950,1,11
51,"Armenia",12.78296,1,"Malignant neoplasms",2014,2916950,1,11
51,"Armenia",13.75395,1,"Malignant neoplasms",2015,,1,11
51,"Armenia",13.68074,1,"Malignant neoplasms",2016,,1,11
112,"Belarus",11.20926,1,"Malignant neoplasms",2000,9485772,1,6
112,"Belarus",11.19696,1,"Malignant neoplasms",2001,9485772,1,6
112,"Belarus",11.20238,1,"Malignant neoplasms",2002,9485772,1,6
112,"Belarus",10.97679,1,"Malignant neoplasms",2003,9485772,1,6
112,"Belarus",11.01012,1,"Malignant neoplasms",2004,9485772,1,6
112,"Belarus",10.96236,1,"Malignant neoplasms",2005,9485772,1,6
112,"Belarus",10.64664,1,"Malignant neoplasms",2006,9485772,1,6
112,"Belarus",10.34228,1,"Malignant neoplasms",2007,9485772,1,6
112,"Belarus",10.27807,1,"Malignant neoplasms",2008,9485772,1,6
112,"Belarus",10.23395,1,"Malignant neoplasms",2009,9485772,1,6
112,"Belarus",10.10451,1,"Malignant neoplasms",2010,9485772,1,6
112,"Belarus",9.859673,1,"Malignant neoplasms",2011,9485772,1,6
112,"Belarus",9.152193,1,"Malignant neoplasms",2012,9485772,1,6
112,"Belarus",8.911276,1,"Malignant neoplasms",2013,9485772,1,6
112,"Belarus",8.72389,1,"Malignant neoplasms",2014,9485772,1,6
112,"Belarus",8.963596,1,"Malignant neoplasms",2015,,1,6
112,"Belarus",9.035244,1,"Malignant neoplasms",2016,,1,6
208,"Denmark",10.70059,1,"Malignant neoplasms",2000,5688695,2,20
208,"Denmark",10.35227,1,"Malignant neoplasms",2001,5688695,2,20
208,"Denmark",9.981828,1,"Malignant neoplasms",2002,5688695,2,20
208,"Denmark",9.551302,1,"Malignant neoplasms",2003,5688695,2,20
208,"Denmark",9.548837,1,"Malignant neoplasms",2004,5688695,2,20
208,"Denmark",9.36959,1,"Malignant neoplasms",2005,5688695,2,20
208,"Denmark",9.3767,1,"Malignant neoplasms",2006,5688695,2,20
208,"Denmark",9.313865,1,"Malignant neoplasms",2007,5688695,2,20
208,"Denmark",9.050154,1,"Malignant neoplasms",2008,5688695,2,20
208,"Denmark",8.843789,1,"Malignant neoplasms",2009,5688695,2,20
208,"Denmark",8.67535,1,"Malignant neoplasms",2010,5688695,2,20
208,"Denmark",8.509867,1,"Malignant neoplasms",2011,5688695,2,20
208,"Denmark",8.415897,1,"Malignant neoplasms",2012,5688695,2,20
208,"Denmark",7.988118,1,"Malignant neoplasms",2013,5688695,2,20
208,"Denmark",7.95221,1,"Malignant neoplasms",2014,5688695,2,20
208,"Denmark",7.909168,1,"Malignant neoplasms",2015,,2,20
208,"Denmark",7.654242,1,"Malignant neoplasms",2016,,2,20
246,"Finland",6.673717,1,"Malignant neoplasms",2000,5481966,2,13
246,"Finland",6.559217,1,"Malignant neoplasms",2001,5481966,2,13
246,"Finland",6.405398,1,"Malignant neoplasms",2002,5481966,2,13
246,"Finland",6.448633,1,"Malignant neoplasms",2003,5481966,2,13
246,"Finland",6.466665,1,"Malignant neoplasms",2004,5481966,2,13
246,"Finland",6.33763,1,"Malignant neoplasms",2005,5481966,2,13
246,"Finland",6.288571,1,"Malignant neoplasms",2006,5481966,2,13
246,"Finland",6.262088,1,"Malignant neoplasms",2007,5481966,2,13
246,"Finland",6.137439,1,"Malignant neoplasms",2008,5481966,2,13
246,"Finland",6.113762,1,"Malignant neoplasms",2009,5481966,2,13
246,"Finland",6.13225,1,"Malignant neoplasms",2010,5481966,2,13
246,"Finland",6.01559,1,"Malignant neoplasms",2011,5481966,2,13
246,"Finland",5.9718,1,"Malignant neoplasms",2012,5481966,2,13
246,"Finland",5.869387,1,"Malignant neoplasms",2013,5481966,2,13
246,"Finland",5.598789,1,"Malignant neoplasms",2014,5481966,2,13
246,"Finland",5.876167,1,"Malignant neoplasms",2015,,2,13
246,"Finland",5.738445,1,"Malignant neoplasms",2016,,2,13
250,"France",9.389569,1,"Malignant neoplasms",2000,64457201,2,21
250,"France",9.26795,1,"Malignant neoplasms",2001,64457201,2,21
250,"France",9.228991,1,"Malignant neoplasms",2002,64457201,2,21
250,"France",9.125927,1,"Malignant neoplasms",2003,64457201,2,21
250,"France",8.927507,1,"Malignant neoplasms",2004,64457201,2,21
250,"France",8.862327,1,"Malignant neoplasms",2005,64457201,2,21
250,"France",8.767633,1,"Malignant neoplasms",2006,64457201,2,21
250,"France",8.658576,1,"Malignant neoplasms",2007,64457201,2,21
250,"France",8.584333,1,"Malignant neoplasms",2008,64457201,2,21
250,"France",8.579769,1,"Malignant neoplasms",2009,64457201,2,21
250,"France",8.505775,1,"Malignant neoplasms",2010,64457201,2,21
250,"France",8.332448,1,"Malignant neoplasms",2011,64457201,2,21
250,"France",8.247234,1,"Malignant neoplasms",2012,64457201,2,21
250,"France",8.117789,1,"Malignant neoplasms",2013,64457201,2,21
250,"France",7.979936,1,"Malignant neoplasms",2014,64457201,2,21
250,"France",8.183212,1,"Malignant neoplasms",2015,,2,21
250,"France",8.067493,1,"Malignant neoplasms",2016,,2,21
276,"Germany",8.835213,1,"Malignant neoplasms",2000,81707789,2,19
276,"Germany",8.560482,1,"Malignant neoplasms",2001,81707789,2,19
276,"Germany",8.460798,1,"Malignant neoplasms",2002,81707789,2,19
276,"Germany",8.338181,1,"Malignant neoplasms",2003,81707789,2,19
276,"Germany",8.182049,1,"Malignant neoplasms",2004,81707789,2,19
276,"Germany",8.073865,1,"Malignant neoplasms",2005,81707789,2,19
276,"Germany",7.97518,1,"Malignant neoplasms",2006,81707789,2,19
276,"Germany",7.934406,1,"Malignant neoplasms",2007,81707789,2,19
276,"Germany",8.063775,1,"Malignant neoplasms",2008,81707789,2,19
276,"Germany",7.976042,1,"Malignant neoplasms",2009,81707789,2,19
276,"Germany",7.822706,1,"Malignant neoplasms",2010,81707789,2,19
276,"Germany",7.742846,1,"Malignant neoplasms",2011,81707789,2,19
276,"Germany",7.548598,1,"Malignant neoplasms",2012,81707789,2,19
276,"Germany",7.518392,1,"Malignant neoplasms",2013,81707789,2,19
276,"Germany",7.29046,1,"Malignant neoplasms",2014,81707789,2,19
276,"Germany",7.632706,1,"Malignant neoplasms",2015,,2,19
276,"Germany",7.403488,1,"Malignant neoplasms",2016,,2,19
380,"Italy",8.165558,1,"Malignant neoplasms",2000,59504212,2,15
380,"Italy",8.034476,1,"Malignant neoplasms",2001,59504212,2,15
380,"Italy",7.874146,1,"Malignant neoplasms",2002,59504212,2,15
380,"Italy",7.823694,1,"Malignant neoplasms",2003,59504212,2,15
380,"Italy",7.607218,1,"Malignant neoplasms",2004,59504212,2,15
380,"Italy",7.375771,1,"Malignant neoplasms",2005,59504212,2,15
380,"Italy",7.354339,1,"Malignant neoplasms",2006,59504212,2,15
380,"Italy",7.322195,1,"Malignant neoplasms",2007,59504212,2,15
380,"Italy",7.201284,1,"Malignant neoplasms",2008,59504212,2,15
380,"Italy",7.124773,1,"Malignant neoplasms",2009,59504212,2,15
380,"Italy",6.884966,1,"Malignant neoplasms",2010,59504212,2,15
380,"Italy",6.799354,1,"Malignant neoplasms",2011,59504212,2,15
380,"Italy",6.713612,1,"Malignant neoplasms",2012,59504212,2,15
380,"Italy",6.509235,1,"Malignant neoplasms",2013,59504212,2,15
380,"Italy",6.461839,1,"Malignant neoplasms",2014,59504212,2,15
380,"Italy",6.625528,1,"Malignant neoplasms",2015,,2,15
380,"Italy",6.499616,1,"Malignant neoplasms",2016,,2,15
398,"Kazakhstan",13.92336,1,"Malignant neoplasms",2000,17749648,1,7
398,"Kazakhstan",13.6541,1,"Malignant neoplasms",2001,17749648,1,7
398,"Kazakhstan",13.40587,1,"Malignant neoplasms",2002,17749648,1,7
398,"Kazakhstan",13.24232,1,"Malignant neoplasms",2003,17749648,1,7
398,"Kazakhstan",13.2101,1,"Malignant neoplasms",2004,17749648,1,7
398,"Kazakhstan",13.15922,1,"Malignant neoplasms",2005,17749648,1,7
398,"Kazakhstan",12.94301,1,"Malignant neoplasms",2006,17749648,1,7
398,"Kazakhstan",12.57366,1,"Malignant neoplasms",2007,17749648,1,7
398,"Kazakhstan",11.9931,1,"Malignant neoplasms",2008,17749648,1,7
398,"Kazakhstan",11.48625,1,"Malignant neoplasms",2009,17749648,1,7
398,"Kazakhstan",11.02521,1,"Malignant neoplasms",2010,17749648,1,7
398,"Kazakhstan",10.54684,1,"Malignant neoplasms",2011,17749648,1,7
398,"Kazakhstan",10.11399,1,"Malignant neoplasms",2012,17749648,1,7
398,"Kazakhstan",9.618589,1,"Malignant neoplasms",2013,17749648,1,7
398,"Kazakhstan",9.172433,1,"Malignant neoplasms",2014,17749648,1,7
398,"Kazakhstan",9.190137,1,"Malignant neoplasms",2015,,1,7
398,"Kazakhstan",9.290615,1,"Malignant neoplasms",2016,,1,7
417,"Kyrgyzstan",6.961938,1,"Malignant neoplasms",2000,5865401,1,3
417,"Kyrgyzstan",6.588379,1,"Malignant neoplasms",2001,5865401,1,3
417,"Kyrgyzstan",6.679668,1,"Malignant neoplasms",2002,5865401,1,3
417,"Kyrgyzstan",7.206602,1,"Malignant neoplasms",2003,5865401,1,3
417,"Kyrgyzstan",7.026162,1,"Malignant neoplasms",2004,5865401,1,3
417,"Kyrgyzstan",7.06294,1,"Malignant neoplasms",2005,5865401,1,3
417,"Kyrgyzstan",7.174466,1,"Malignant neoplasms",2006,5865401,1,3
417,"Kyrgyzstan",6.755493,1,"Malignant neoplasms",2007,5865401,1,3
417,"Kyrgyzstan",6.817499,1,"Malignant neoplasms",2008,5865401,1,3
417,"Kyrgyzstan",7.446961,1,"Malignant neoplasms",2009,5865401,1,3
417,"Kyrgyzstan",6.695948,1,"Malignant neoplasms",2010,5865401,1,3
417,"Kyrgyzstan",6.694843,1,"Malignant neoplasms",2011,5865401,1,3
417,"Kyrgyzstan",6.258732,1,"Malignant neoplasms",2012,5865401,1,3
417,"Kyrgyzstan",6.626487,1,"Malignant neoplasms",2013,5865401,1,3
417,"Kyrgyzstan",7.140839,1,"Malignant neoplasms",2014,5865401,1,3
417,"Kyrgyzstan",6.753789,1,"Malignant neoplasms",2015,,1,3
417,"Kyrgyzstan",6.39255,1,"Malignant neoplasms",2016,,1,3
498,"Republic of Moldova",9.272471,1,"Malignant neoplasms",2000,4065980,1,8
498,"Republic of Moldova",9.053191,1,"Malignant neoplasms",2001,4065980,1,8
498,"Republic of Moldova",9.347321,1,"Malignant neoplasms",2002,4065980,1,8
498,"Republic of Moldova",9.374506,1,"Malignant neoplasms",2003,4065980,1,8
498,"Republic of Moldova",9.532851,1,"Malignant neoplasms",2004,4065980,1,8
498,"Republic of Moldova",9.640643,1,"Malignant neoplasms",2005,4065980,1,8
498,"Republic of Moldova",9.812799,1,"Malignant neoplasms",2006,4065980,1,8
498,"Republic of Moldova",9.615002,1,"Malignant neoplasms",2007,4065980,1,8
498,"Republic of Moldova",9.78018,1,"Malignant neoplasms",2008,4065980,1,8
498,"Republic of Moldova",10.09648,1,"Malignant neoplasms",2009,4065980,1,8
498,"Republic of Moldova",9.743157,1,"Malignant neoplasms",2010,4065980,1,8
498,"Republic of Moldova",9.431245,1,"Malignant neoplasms",2011,4065980,1,8
498,"Republic of Moldova",9.334909,1,"Malignant neoplasms",2012,4065980,1,8
498,"Republic of Moldova",9.243731,1,"Malignant neoplasms",2013,4065980,1,8
498,"Republic of Moldova",9.65006,1,"Malignant neoplasms",2014,4065980,1,8
498,"Republic of Moldova",9.695844,1,"Malignant neoplasms",2015,,1,8
498,"Republic of Moldova",9.576968,1,"Malignant neoplasms",2016,,1,8
528,"Netherlands",9.387392,1,"Malignant neoplasms",2000,16938499,2,22
528,"Netherlands",9.204251,1,"Malignant neoplasms",2001,16938499,2,22
528,"Netherlands",9.176318,1,"Malignant neoplasms",2002,16938499,2,22
528,"Netherlands",8.897187,1,"Malignant neoplasms",2003,16938499,2,22
528,"Netherlands",8.984384,1,"Malignant neoplasms",2004,16938499,2,22
528,"Netherlands",8.694355,1,"Malignant neoplasms",2005,16938499,2,22
528,"Netherlands",8.566772,1,"Malignant neoplasms",2006,16938499,2,22
528,"Netherlands",8.458417,1,"Malignant neoplasms",2007,16938499,2,22
528,"Netherlands",8.59978,1,"Malignant neoplasms",2008,16938499,2,22
528,"Netherlands",8.461259,1,"Malignant neoplasms",2009,16938499,2,22
528,"Netherlands",8.44083,1,"Malignant neoplasms",2010,16938499,2,22
528,"Netherlands",8.246923,1,"Malignant neoplasms",2011,16938499,2,22
528,"Netherlands",8.177416,1,"Malignant neoplasms",2012,16938499,2,22
528,"Netherlands",7.900462,1,"Malignant neoplasms",2013,16938499,2,22
528,"Netherlands",7.728132,1,"Malignant neoplasms",2014,16938499,2,22
528,"Netherlands",8.057945,1,"Malignant neoplasms",2015,,2,22
528,"Netherlands",8.072394,1,"Malignant neoplasms",2016,,2,22
578,"Norway",8.114425,1,"Malignant neoplasms",2000,5199836,2,14
578,"Norway",8.028063,1,"Malignant neoplasms",2001,5199836,2,14
578,"Norway",8.122533,1,"Malignant neoplasms",2002,5199836,2,14
578,"Norway",7.767928,1,"Malignant neoplasms",2003,5199836,2,14
578,"Norway",7.627532,1,"Malignant neoplasms",2004,5199836,2,14
578,"Norway",7.538746,1,"Malignant neoplasms",2005,5199836,2,14
578,"Norway",7.377431,1,"Malignant neoplasms",2006,5199836,2,14
578,"Norway",7.458806,1,"Malignant neoplasms",2007,5199836,2,14
578,"Norway",7.205369,1,"Malignant neoplasms",2008,5199836,2,14
578,"Norway",7.056135,1,"Malignant neoplasms",2009,5199836,2,14
578,"Norway",7.292284,1,"Malignant neoplasms",2010,5199836,2,14
578,"Norway",6.921669,1,"Malignant neoplasms",2011,5199836,2,14
578,"Norway",6.657703,1,"Malignant neoplasms",2012,5199836,2,14
578,"Norway",6.747212,1,"Malignant neoplasms",2013,5199836,2,14
578,"Norway",6.397165,1,"Malignant neoplasms",2014,5199836,2,14
578,"Norway",6.195489,1,"Malignant neoplasms",2015,,2,14
578,"Norway",6.047329,1,"Malignant neoplasms",2016,,2,14
643,"Russian Federation",13.04958,1,"Malignant neoplasms",2000,143900000,1,10
643,"Russian Federation",12.80536,1,"Malignant neoplasms",2001,143900000,1,10
643,"Russian Federation",12.81108,1,"Malignant neoplasms",2002,143900000,1,10
643,"Russian Federation",12.83157,1,"Malignant neoplasms",2003,143900000,1,10
643,"Russian Federation",12.75344,1,"Malignant neoplasms",2004,143900000,1,10
643,"Russian Federation",12.75951,1,"Malignant neoplasms",2005,143900000,1,10
643,"Russian Federation",12.11829,1,"Malignant neoplasms",2006,143900000,1,10
643,"Russian Federation",12.00892,1,"Malignant neoplasms",2007,143900000,1,10
643,"Russian Federation",12.10589,1,"Malignant neoplasms",2008,143900000,1,10
643,"Russian Federation",11.53781,1,"Malignant neoplasms",2009,143900000,1,10
643,"Russian Federation",11.16438,1,"Malignant neoplasms",2010,143900000,1,10
643,"Russian Federation",10.66353,1,"Malignant neoplasms",2011,143900000,1,10
643,"Russian Federation",10.33019,1,"Malignant neoplasms",2012,143900000,1,10
643,"Russian Federation",10.46468,1,"Malignant neoplasms",2013,143900000,1,10
643,"Russian Federation",10.79145,1,"Malignant neoplasms",2014,143900000,1,10
643,"Russian Federation",11.10012,1,"Malignant neoplasms",2015,,1,10
643,"Russian Federation",11.36525,1,"Malignant neoplasms",2016,,1,10
724,"Spain",8.10745,1,"Malignant neoplasms",2000,46397664,2,16
724,"Spain",8.105422,1,"Malignant neoplasms",2001,46397664,2,16
724,"Spain",7.946473,1,"Malignant neoplasms",2002,46397664,2,16
724,"Spain",7.929559,1,"Malignant neoplasms",2003,46397664,2,16
724,"Spain",7.77941,1,"Malignant neoplasms",2004,46397664,2,16
724,"Spain",7.567548,1,"Malignant neoplasms",2005,46397664,2,16
724,"Spain",7.408265,1,"Malignant neoplasms",2006,46397664,2,16
724,"Spain",7.268392,1,"Malignant neoplasms",2007,46397664,2,16
724,"Spain",7.122038,1,"Malignant neoplasms",2008,46397664,2,16
724,"Spain",7.194988,1,"Malignant neoplasms",2009,46397664,2,16
724,"Spain",7.142768,1,"Malignant neoplasms",2010,46397664,2,16
724,"Spain",7.116203,1,"Malignant neoplasms",2011,46397664,2,16
724,"Spain",7.108484,1,"Malignant neoplasms",2012,46397664,2,16
724,"Spain",6.959552,1,"Malignant neoplasms",2013,46397664,2,16
724,"Spain",6.793595,1,"Malignant neoplasms",2014,46397664,2,16
724,"Spain",6.891317,1,"Malignant neoplasms",2015,,2,16
724,"Spain",6.82594,1,"Malignant neoplasms",2016,,2,16
752,"Sweden",7.083601,1,"Malignant neoplasms",2000,9763565,2,12
752,"Sweden",6.96787,1,"Malignant neoplasms",2001,9763565,2,12
752,"Sweden",6.838151,1,"Malignant neoplasms",2002,9763565,2,12
752,"Sweden",6.817047,1,"Malignant neoplasms",2003,9763565,2,12
752,"Sweden",6.917369,1,"Malignant neoplasms",2004,9763565,2,12
752,"Sweden",6.965409,1,"Malignant neoplasms",2005,9763565,2,12
752,"Sweden",6.650849,1,"Malignant neoplasms",2006,9763565,2,12
752,"Sweden",6.533195,1,"Malignant neoplasms",2007,9763565,2,12
752,"Sweden",6.477602,1,"Malignant neoplasms",2008,9763565,2,12
752,"Sweden",6.284239,1,"Malignant neoplasms",2009,9763565,2,12
752,"Sweden",6.248715,1,"Malignant neoplasms",2010,9763565,2,12
752,"Sweden",6.133094,1,"Malignant neoplasms",2011,9763565,2,12
752,"Sweden",5.874904,1,"Malignant neoplasms",2012,9763565,2,12
752,"Sweden",5.913036,1,"Malignant neoplasms",2013,9763565,2,12
752,"Sweden",5.763303,1,"Malignant neoplasms",2014,9763565,2,12
752,"Sweden",5.676963,1,"Malignant neoplasms",2015,,2,12
752,"Sweden",5.586017,1,"Malignant neoplasms",2016,,2,12
762,"Tajikistan",7.139535,1,"Malignant neoplasms",2000,8548651,1,2
762,"Tajikistan",7.152637,1,"Malignant neoplasms",2001,8548651,1,2
762,"Tajikistan",7.149533,1,"Malignant neoplasms",2002,8548651,1,2
762,"Tajikistan",7.090145,1,"Malignant neoplasms",2003,8548651,1,2
762,"Tajikistan",7.02492,1,"Malignant neoplasms",2004,8548651,1,2
762,"Tajikistan",6.96557,1,"Malignant neoplasms",2005,8548651,1,2
762,"Tajikistan",6.777664,1,"Malignant neoplasms",2006,8548651,1,2
762,"Tajikistan",6.651265,1,"Malignant neoplasms",2007,8548651,1,2
762,"Tajikistan",6.608421,1,"Malignant neoplasms",2008,8548651,1,2
762,"Tajikistan",6.537497,1,"Malignant neoplasms",2009,8548651,1,2
762,"Tajikistan",6.465235,1,"Malignant neoplasms",2010,8548651,1,2
762,"Tajikistan",6.388016,1,"Malignant neoplasms",2011,8548651,1,2
762,"Tajikistan",6.140426,1,"Malignant neoplasms",2012,8548651,1,2
762,"Tajikistan",5.844683,1,"Malignant neoplasms",2013,8548651,1,2
762,"Tajikistan",5.738805,1,"Malignant neoplasms",2014,8548651,1,2
762,"Tajikistan",5.627885,1,"Malignant neoplasms",2015,,1,2
762,"Tajikistan",5.621235,1,"Malignant neoplasms",2016,,1,2
795,"Turkmenistan",10.06267,1,"Malignant neoplasms",2000,5565284,1,4
795,"Turkmenistan",9.682167,1,"Malignant neoplasms",2001,5565284,1,4
795,"Turkmenistan",9.292448,1,"Malignant neoplasms",2002,5565284,1,4
795,"Turkmenistan",9.029311,1,"Malignant neoplasms",2003,5565284,1,4
795,"Turkmenistan",8.848526,1,"Malignant neoplasms",2004,5565284,1,4
795,"Turkmenistan",8.664974,1,"Malignant neoplasms",2005,5565284,1,4
795,"Turkmenistan",8.592374,1,"Malignant neoplasms",2006,5565284,1,4
795,"Turkmenistan",8.57649,1,"Malignant neoplasms",2007,5565284,1,4
795,"Turkmenistan",8.534619,1,"Malignant neoplasms",2008,5565284,1,4
795,"Turkmenistan",8.643721,1,"Malignant neoplasms",2009,5565284,1,4
795,"Turkmenistan",8.633447,1,"Malignant neoplasms",2010,5565284,1,4
795,"Turkmenistan",8.503823,1,"Malignant neoplasms",2011,5565284,1,4
795,"Turkmenistan",8.363379,1,"Malignant neoplasms",2012,5565284,1,4
795,"Turkmenistan",8.227679,1,"Malignant neoplasms",2013,5565284,1,4
795,"Turkmenistan",8.083008,1,"Malignant neoplasms",2014,5565284,1,4
795,"Turkmenistan",7.908964,1,"Malignant neoplasms",2015,,1,4
795,"Turkmenistan",7.760419,1,"Malignant neoplasms",2016,,1,4
804,"Ukraine",12.14948,1,"Malignant neoplasms",2000,44657704,1,9
804,"Ukraine",11.73403,1,"Malignant neoplasms",2001,44657704,1,9
804,"Ukraine",11.54867,1,"Malignant neoplasms",2002,44657704,1,9
804,"Ukraine",11.52605,1,"Malignant neoplasms",2003,44657704,1,9
804,"Ukraine",11.71153,1,"Malignant neoplasms",2004,44657704,1,9
804,"Ukraine",11.87477,1,"Malignant neoplasms",2005,44657704,1,9
804,"Ukraine",11.36991,1,"Malignant neoplasms",2006,44657704,1,9
804,"Ukraine",11.54234,1,"Malignant neoplasms",2007,44657704,1,9
804,"Ukraine",11.46072,1,"Malignant neoplasms",2008,44657704,1,9
804,"Ukraine",10.49104,1,"Malignant neoplasms",2009,44657704,1,9
804,"Ukraine",9.971507,1,"Malignant neoplasms",2010,44657704,1,9
804,"Ukraine",9.592971,1,"Malignant neoplasms",2011,44657704,1,9
804,"Ukraine",9.703388,1,"Malignant neoplasms",2012,44657704,1,9
804,"Ukraine",9.738859,1,"Malignant neoplasms",2013,44657704,1,9
804,"Ukraine",9.385728,1,"Malignant neoplasms",2014,44657704,1,9
804,"Ukraine",9.818255,1,"Malignant neoplasms",2015,,1,9
804,"Ukraine",10.00702,1,"Malignant neoplasms",2016,,1,9
826,"UK",8.564122,1,"Malignant neoplasms",2000,65397080,2,17
826,"UK",8.476353,1,"Malignant neoplasms",2001,65397080,2,17
826,"UK",8.438424,1,"Malignant neoplasms",2002,65397080,2,17
826,"UK",8.231666,1,"Malignant neoplasms",2003,65397080,2,17
826,"UK",8.103854,1,"Malignant neoplasms",2004,65397080,2,17
826,"UK",7.951038,1,"Malignant neoplasms",2005,65397080,2,17
826,"UK",7.850809,1,"Malignant neoplasms",2006,65397080,2,17
826,"UK",7.752152,1,"Malignant neoplasms",2007,65397080,2,17
826,"UK",7.585838,1,"Malignant neoplasms",2008,65397080,2,17
826,"UK",7.383912,1,"Malignant neoplasms",2009,65397080,2,17
826,"UK",7.198496,1,"Malignant neoplasms",2010,65397080,2,17
826,"UK",7.15088,1,"Malignant neoplasms",2011,65397080,2,17
826,"UK",7.0759,1,"Malignant neoplasms",2012,65397080,2,17
826,"UK",6.940082,1,"Malignant neoplasms",2013,65397080,2,17
826,"UK",6.804915,1,"Malignant neoplasms",2014,65397080,2,17
826,"UK",6.988957,1,"Malignant neoplasms",2015,,2,17
826,"UK",6.872007,1,"Malignant neoplasms",2016,,2,17
860,"Uzbekistan",5.080994,1,"Malignant neoplasms",2000,30976021,1,1
860,"Uzbekistan",4.890965,1,"Malignant neoplasms",2001,30976021,1,1
860,"Uzbekistan",4.778787,1,"Malignant neoplasms",2002,30976021,1,1
860,"Uzbekistan",4.840723,1,"Malignant neoplasms",2003,30976021,1,1
860,"Uzbekistan",4.869783,1,"Malignant neoplasms",2004,30976021,1,1
860,"Uzbekistan",5.004552,1,"Malignant neoplasms",2005,30976021,1,1
860,"Uzbekistan",5.015055,1,"Malignant neoplasms",2006,30976021,1,1
860,"Uzbekistan",4.845778,1,"Malignant neoplasms",2007,30976021,1,1
860,"Uzbekistan",4.689306,1,"Malignant neoplasms",2008,30976021,1,1
860,"Uzbekistan",4.550768,1,"Malignant neoplasms",2009,30976021,1,1
860,"Uzbekistan",4.403333,1,"Malignant neoplasms",2010,30976021,1,1
860,"Uzbekistan",4.59906,1,"Malignant neoplasms",2011,30976021,1,1
860,"Uzbekistan",4.511159,1,"Malignant neoplasms",2012,30976021,1,1
860,"Uzbekistan",4.560907,1,"Malignant neoplasms",2013,30976021,1,1
860,"Uzbekistan",4.762842,1,"Malignant neoplasms",2014,30976021,1,1
860,"Uzbekistan",4.464132,1,"Malignant neoplasms",2015,,1,1
860,"Uzbekistan",4.461325,1,"Malignant neoplasms",2016,,1,1
31,"Azerbaijan",20.24124,2,"Cardiovascular diseases",2000,9617484,1,5
31,"Azerbaijan",19.20366,2,"Cardiovascular diseases",2001,9617484,1,5
31,"Azerbaijan",19.14475,2,"Cardiovascular diseases",2002,9617484,1,5
31,"Azerbaijan",19.83755,2,"Cardiovascular diseases",2003,9617484,1,5
31,"Azerbaijan",19.6288,2,"Cardiovascular diseases",2004,9617484,1,5
31,"Azerbaijan",19.94993,2,"Cardiovascular diseases",2005,9617484,1,5
31,"Azerbaijan",19.29944,2,"Cardiovascular diseases",2006,9617484,1,5
31,"Azerbaijan",17.21611,2,"Cardiovascular diseases",2007,9617484,1,5
31,"Azerbaijan",18.0024,2,"Cardiovascular diseases",2008,9617484,1,5
31,"Azerbaijan",16.66585,2,"Cardiovascular diseases",2009,9617484,1,5
31,"Azerbaijan",15.79269,2,"Cardiovascular diseases",2010,9617484,1,5
31,"Azerbaijan",14.77391,2,"Cardiovascular diseases",2011,9617484,1,5
31,"Azerbaijan",15.10679,2,"Cardiovascular diseases",2012,9617484,1,5
31,"Azerbaijan",14.9486,2,"Cardiovascular diseases",2013,9617484,1,5
31,"Azerbaijan",14.63524,2,"Cardiovascular diseases",2014,9617484,1,5
31,"Azerbaijan",14.3248,2,"Cardiovascular diseases",2015,,1,5
31,"Azerbaijan",13.95644,2,"Cardiovascular diseases",2016,,1,5
40,"Austria",6.732221,2,"Cardiovascular diseases",2000,8678657,2,18
40,"Austria",6.329548,2,"Cardiovascular diseases",2001,8678657,2,18
40,"Austria",5.387971,2,"Cardiovascular diseases",2002,8678657,2,18
40,"Austria",4.694554,2,"Cardiovascular diseases",2003,8678657,2,18
40,"Austria",4.203456,2,"Cardiovascular diseases",2004,8678657,2,18
40,"Austria",4.286043,2,"Cardiovascular diseases",2005,8678657,2,18
40,"Austria",4.153735,2,"Cardiovascular diseases",2006,8678657,2,18
40,"Austria",4.10281,2,"Cardiovascular diseases",2007,8678657,2,18
