CI5_volume	id_code	id_label	asr_m	asr_f	mf_ratio	vol_med	flag
8	525000799	France, Tarn	0.53	0.09	5.88888888888889	1.5054347826087	male_heavy
8	572400199	Spain, Tarragona	0.89	0.24	3.70833333333333	1.5054347826087	male_heavy
8	572401199	Spain, Canary Islands	0.63	0.18	3.5	1.5054347826087	male_heavy
8	561600599	Poland, Warsaw City	0.4	0.12	3.33333333333333	1.5054347826087	male_heavy
8	561600799	Poland, Kielce	0.3	0.09	3.33333333333333	1.5054347826087	male_heavy
8	451200099	Oman: Omani	0.34	0.11	3.09090909090909	1.5054347826087	male_heavy
8	384010299	USA, Louisiana, Central Region	2.06	0.67	3.07462686567164	1.5054347826087	male_heavy
8	207600299	Brazil, Goiânia	0.68	1.04	0.653846153846154	1.5054347826087	female_heavy
8	572400999	Spain, Albacete	0.12	0.19	0.631578947368421	1.5054347826087	female_heavy
8	207600699	Brazil, Campinas	0.49	0.79	0.620253164556962	1.5054347826087	female_heavy
8	476400599	Thailand, Lampang	0.25	0.43	0.581395348837209	1.5054347826087	female_heavy
8	575601099	Switzerland, Ticino	0.86	1.48	0.581081081081081	1.5054347826087	female_heavy
8	203200199	Argentina, Bahia Blanca	0.27	0.51	0.529411764705882	1.5054347826087	female_heavy
8	538001799	Italy, Biella	0.69	1.31	0.526717557251908	1.5054347826087	female_heavy
8	572401399	Spain, Cuenca	0.18	0.37	0.486486486486487	1.5054347826087	female_heavy
8	561600199	Poland, Cracow	0.22	0.46	0.478260869565217	1.5054347826087	female_heavy
8	441400099	Kuwait	0.09	0.27	0.333333333333333	1.5054347826087	female_heavy
9	519600099	Cyprus	0.74	0.14	5.28571428571429	1.45368782161235	male_heavy
9	178800199	Tunisia, Centre, Sousse	0.93	0.22	4.22727272727273	1.45368782161235	male_heavy
9	575600899	Switzerland, Valais	1.35	0.37	3.64864864864865	1.45368782161235	male_heavy
9	476400499	Thailand, Songkhla	0.37	0.11	3.36363636363636	1.45368782161235	male_heavy
9	312400799	Canada, Prince Edward Island	3.69	1.14	3.23684210526316	1.45368782161235	male_heavy
9	479200199	Turkey, Izmir	0.4	0.13	3.07692307692308	1.45368782161235	male_heavy
9	572401099	Spain, Girona	1.09	0.36	3.02777777777778	1.45368782161235	male_heavy
9	561600199	Poland, Cracow	0.48	0.16	3	1.45368782161235	male_heavy
9	435600499	India, Chennai	0.21	0.07	3	1.45368782161235	male_heavy
9	572400399	Spain, Murcia	0.98	0.33	2.96969696969697	1.45368782161235	male_heavy
9	435600999	India, Karunagappally	0.38	0.13	2.92307692307692	1.45368782161235	male_heavy
9	441000899	Republic of Korea, Ulsan	1.57	0.54	2.90740740740741	1.45368782161235	male_heavy
9	625009899	French Polynesia	0.86	1.21	0.710743801652893	1.45368782161235	female_heavy
9	458600199	Pakistan, South Karachi	0.23	0.35	0.657142857142857	1.45368782161235	female_heavy
9	575601199	Switzerland, Graubünden and Glarus	0.83	1.27	0.653543307086614	1.45368782161235	female_heavy
9	221800199	Ecuador, Quito	0.57	1	0.57	1.45368782161235	female_heavy
9	572401399	Spain, Cuenca	0.34	0.66	0.515151515151515	1.45368782161235	female_heavy
9	207601099	Brazil, Cuiaba	0.37	0.75	0.493333333333333	1.45368782161235	female_heavy
10	441000999	Republic of Korea, Jeju	0.91	0.14	6.5	1.44255170663621	male_heavy
10	538003199	Italy, Nuoro	0.75	0.14	5.35714285714286	1.44255170663621	male_heavy
10	538001299	Italy, Ferrara	1.63	0.34	4.79411764705882	1.44255170663621	male_heavy
10	101200199	Algeria, Sétif	0.5	0.12	4.16666666666667	1.44255170663621	male_heavy
10	476400899	Thailand, Chonburi	0.2	0.05	4	1.44255170663621	male_heavy
10	203200699	Argentina, Córdoba	1.58	0.49	3.22448979591837	1.44255170663621	male_heavy
10	538003999	Italy, Lecco	1.54	0.48	3.20833333333333	1.44255170663621	male_heavy
10	525001799	France, Vendée	1.65	0.55	3	1.44255170663621	male_heavy
10	384007299	USA, Vermont	1.62	0.56	2.89285714285714	1.44255170663621	male_heavy
10	215200199	Chile, Valdivia	0.6	0.97	0.618556701030928	1.44255170663621	female_heavy
10	312400999	Canada, Yukon	1.28	2.21	0.579185520361991	1.44255170663621	female_heavy
10	603600899	Australia, Northern Territory	1.03	2.09	0.492822966507177	1.44255170663621	female_heavy
10	238800199	Jamaica, Kingston and St Andrew	0.26	0.61	0.426229508196721	1.44255170663621	female_heavy
10	312400499	Canada, Northwest Territories	0.67	1.65	0.406060606060606	1.44255170663621	female_heavy
10	217000399	Colombia, Manizales	0.53	1.36	0.389705882352941	1.44255170663621	female_heavy
10	538002999	Italy, Syracuse	0.24	0.68	0.352941176470588	1.44255170663621	female_heavy
10	180000299	Uganda, Kyadondo County	0.06	0.19	0.315789473684211	1.44255170663621	female_heavy
10	203200899	Argentina, Tierra del Fuego	0.66	2.49	0.265060240963855	1.44255170663621	female_heavy
10	476400599	Thailand, Lampang	0.08	0.31	0.258064516129032	1.44255170663621	female_heavy
11	479200899	Turkey, Trabzon	0.95	0.16	5.9375	1.4375	male_heavy
11	221800499	Ecuador, Loja	1.78	0.34	5.23529411764706	1.4375	male_heavy
11	415605799	China, Huaiyin District, Huai'an City	0.6	0.14	4.28571428571429	1.4375	male_heavy
11	547000099	Malta	1.28	0.3	4.26666666666667	1.4375	male_heavy
11	415601899	China, Yanting County	0.64	0.17	3.76470588235294	1.4375	male_heavy
11	215200399	Chile, Region of Antofagasta	1.46	0.45	3.24444444444444	1.4375	male_heavy
11	504000899	Austria, Vorarlberg	1.01	1.44	0.701388888888889	1.4375	female_heavy
11	415603299	China, Jianhu County	0.12	0.18	0.666666666666667	1.4375	female_heavy
11	180000299	Uganda, Kyadondo County	0.09	0.14	0.642857142857143	1.4375	female_heavy
11	415608499	China, Sheyang County	0.3	0.47	0.638297872340426	1.4375	female_heavy
11	441400099	Kuwait	0.41	0.74	0.554054054054054	1.4375	female_heavy
11	221800299	Ecuador, Cuenca	0.4	0.73	0.547945205479452	1.4375	female_heavy
11	625009399	France, New Caledonia	0.92	1.69	0.544378698224852	1.4375	female_heavy
11	215200199	Chile, Valdivia	0.32	0.65	0.492307692307692	1.4375	female_heavy
11	140400299	Kenya, Nairobi	0.16	0.34	0.470588235294118	1.4375	female_heavy
11	435601199	India, Dindigul, Ambilikkai	0.05	0.11	0.454545454545455	1.4375	female_heavy
11	435601899	India, Sikkim State	0.11	0.25	0.44	1.4375	female_heavy
11	435601999	India, Mizoram	0.18	0.46	0.391304347826087	1.4375	female_heavy
11	169000099	Seychelles	0.52	1.65	0.315151515151515	1.4375	female_heavy
11	435601499	India, Bhopal	0.08	0.3	0.266666666666667	1.4375	female_heavy
